Category,Sub-Category,Item Name,Points,Found,Item ID,Shortened Item ID,Icon,Achievements ID,Achievements Display Name
Road,Floor Markings,Speed Bump,2,FALSE,Road_Floor Markings_Speed Bump,Road_Floor Markings_Speed Bump,road,speed_freak|middle_road,Speed freak!|Middle of the road!
Road,Floor Markings,Speed Limit (Any),2,FALSE,Road_Floor Markings_Speed Limit (Any),Road_Floor Markings_Speed Limit (Any),road,speed_freak|middle_road,Speed freak!|Middle of the road!
Road,Floor Markings,Zebra crossing,1,FALSE,Road_Floor Markings_Zebra crossing,Road_Floor Markings_Zebra,road,middle_road|animals,Middle of the road!|Animal crackers!
Road,Traffic Cones,Colour: Blue,3,FALSE,Road_Traffic Cones_Colour: Blue,Road_Traffic Cones_Blue,warning,cone_head|rainbow|builder|middle_road,Cone head!|Over the rainbow!|Bob the builder!|Middle of the road!
Road,Traffic Cones,Colour: Green,4,FALSE,Road_Traffic Cones_Colour: Green,Road_Traffic Cones_Green,warning,cone_head|rainbow|builder|middle_road,Cone head!|Over the rainbow!|Bob the builder!|Middle of the road!
Road,Traffic Cones,Colour: Orange,1,FALSE,Road_Traffic Cones_Colour: Orange,Road_Traffic Cones_Orange,warning,cone_head|rainbow|builder|middle_road,Cone head!|Over the rainbow!|Bob the builder!|Middle of the road!
Road,Traffic Cones,Colour: Yellow,2,FALSE,Road_Traffic Cones_Colour: Yellow,Road_Traffic Cones_Yellow,warning,cone_head|rainbow|builder|middle_road,Cone head!|Over the rainbow!|Bob the builder!|Middle of the road!
Road,Traffic Cones,With Light on Top,3,FALSE,Road_Traffic Cones_With Light on Top,Road_Traffic Cones_Light on Top,warning,cone_head|builder|middle_road,Cone head!|Bob the builder!|Middle of the road!
Signs,Distances,Miles: < 01 (Fraction),1,FALSE,Signs_Distances_Miles: < 01 (Fraction),Signs_Distances_Miles: < 01 (Fraction),signpost,distance,Long distance runner!
Signs,Distances,Miles: 01-05,1,FALSE,Signs_Distances_Miles: 01-05,Signs_Distances_Miles: 01-05,signpost,distance,Long distance runner!
Signs,Distances,Miles: 06-10,1,FALSE,Signs_Distances_Miles: 06-10,Signs_Distances_Miles: 06-10,signpost,distance,Long distance runner!
Signs,Distances,Miles: 10-19,1,FALSE,Signs_Distances_Miles: 10-19,Signs_Distances_Miles: 10-19,signpost,distance,Long distance runner!
Signs,Estate Agent,For Sale,1,FALSE,Signs_Estate Agent_For Sale,Signs_Estate Agent_For Sale,house,location,Location location location!
Signs,Estate Agent,Sold,1,FALSE,Signs_Estate Agent_Sold,Signs_Estate Agent_Sold,house,location,Location location location!
Signs,Estate Agent,To Let/Let,1,FALSE,Signs_Estate Agent_To Let/Let,Signs_Estate Agent_To Let,house,location,Location location location!
Signs,Highway Code,Bend to Left/Right,1,FALSE,Signs_Highway Code_Bend to Left/Right,Signs_Highway Code_Bend to Left or Right,report,highway,Highway robbery!
Signs,Highway Code,Blank,2,FALSE,Signs_Highway Code_Blank,Signs_Highway Code_Blank,report,highway,Highway robbery!
Signs,Highway Code,Diversion Route,1,FALSE,Signs_Highway Code_Diversion Route,Signs_Highway Code_Diversion Route,report,highway|rainbow,Highway robbery!|Over the rainbow!
Signs,Highway Code,Diverted Traffic,1,FALSE,Signs_Highway Code_Diverted Traffic,Signs_Highway Code_Diverted Traffic,report,highway|builder,Highway robbery!|Bob the builder!
Signs,Highway Code,Give Way,1,FALSE,Signs_Highway Code_Give Way,Signs_Highway Code_Give Way,report,highway,Highway robbery!
Signs,Highway Code,Height/Width Restriction,2,FALSE,Signs_Highway Code_Height/Width Restriction,Signs_Highway Code_Height/Width Restriction,report,highway,Highway robbery!
Signs,Highway Code,Human Figure in it,1,FALSE,Signs_Highway Code_Human Figure in it,Signs_Highway Code_Human Figure,report,highway,Highway robbery!
Signs,Highway Code,Junction on Bend Ahead,1,FALSE,Signs_Highway Code_Junction on Bend Ahead,Signs_Highway Code_Junction on Bend,report,highway,Highway robbery!
Signs,Highway Code,Men At Work,1,FALSE,Signs_Highway Code_Men At Work,Signs_Highway Code_Men At Work,report,highway|builder,Highway robbery!|Bob the builder!
Signs,Highway Code,National Speed Limit,1,FALSE,Signs_Highway Code_National Speed Limit,Signs_Highway Code_National Speed Limit,report,speed_freak|highway,Speed freak!|Highway robbery!
Signs,Highway Code,No Entry,1,FALSE,Signs_Highway Code_No Entry,Signs_Highway Code_No Entry,report,highway,Highway robbery!
Signs,Highway Code,No Left/Right Turn,1,FALSE,Signs_Highway Code_No Left/Right Turn,Signs_Highway Code_No Left/Right Turn,report,highway,Highway robbery!
Signs,Highway Code,No Stopping,1,FALSE,Signs_Highway Code_No Stopping,Signs_Highway Code_No Stopping,report,highway,Highway robbery!
Signs,Highway Code,No Through Road,1,FALSE,Signs_Highway Code_No Through Road,Signs_Highway Code_No Through Road,report,highway,Highway robbery!
Signs,Highway Code,Permit Holders Parking,1,FALSE,Signs_Highway Code_Permit Holders Parking,Signs_Highway Code_Permit Parking,report,highway,Highway robbery!
Signs,Highway Code,Roundabout,1,FALSE,Signs_Highway Code_Roundabout,Signs_Highway Code_Roundabout,report,highway,Highway robbery!
Signs,Highway Code,Sandbag weight,1,FALSE,Signs_Highway Code_Sandbag weight,Signs_Highway Code_Sandbag,report,highway|cone_head,Highway robbery!|Cone head!
Signs,Highway Code,School,1,FALSE,Signs_Highway Code_School,Signs_Highway Code_School,report,highway,Highway robbery!
Signs,Highway Code,Slippery Road,1,FALSE,Signs_Highway Code_Slippery Road,Signs_Highway Code_Slippery Road,report,highway,Highway robbery!
Signs,Highway Code,Speed 05/15,3,FALSE,Signs_Highway Code_Speed 05/15,Signs_Highway Code_Speed 5 or 15,report,speed_freak|highway,Speed freak!|Highway robbery!
Signs,Highway Code,Speed 10,2,FALSE,Signs_Highway Code_Speed 10,Signs_Highway Code_Speed 10,report,speed_freak|highway,Speed freak!|Highway robbery!
Signs,Highway Code,Speed 20,3,FALSE,Signs_Highway Code_Speed 20,Signs_Highway Code_Speed 20,report,speed_freak|highway,Speed freak!|Highway robbery!
Signs,Highway Code,Speed 30,1,FALSE,Signs_Highway Code_Speed 30,Signs_Highway Code_Speed 30,report,speed_freak|highway,Speed freak!|Highway robbery!
Signs,Highway Code,Tourism Sign: No Writing,1,FALSE,Signs_Highway Code_Tourism Sign: No Writing,Signs_Highway Code_Tourism No Writing,report,highway|rainbow,Highway robbery!|Over the rainbow!
Signs,Highway Code,Tourism Sign: With Writing,1,FALSE,Signs_Highway Code_Tourism Sign: With Writing,Signs_Highway Code_Tourism With Writing,report,highway|rainbow,Highway robbery!|Over the rainbow!
Signs,Highway Code,Traffic Merging,1,FALSE,Signs_Highway Code_Traffic Merging,Signs_Highway Code_Traffic Merging,report,highway,Highway robbery!
Signs,Highway Code,Uneven Road,1,FALSE,Signs_Highway Code_Uneven Road,Signs_Highway Code_Uneven,report,highway,Highway robbery!
Signs,Highway Code,Weight Restriction,2,FALSE,Signs_Highway Code_Weight Restriction,Signs_Highway Code_Weight Restriction,report,highway,Highway robbery!
Signs,Road Names,Avenue/Court/Crescent,2,FALSE,Signs_Road Names_Avenue/Court/Crescent,Signs_Road Names_Avenue/Court/Crescent,add_road,location,Location location location!
Signs,Road Names,Close,2,FALSE,Signs_Road Names_Close,Signs_Road Names_Close,add_road,location,Location location location!
Signs,Road Names,Lane,2,FALSE,Signs_Road Names_Lane,Signs_Road Names_Lane,add_road,location,Location location location!
Signs,Road Names,Road,1,FALSE,Signs_Road Names_Road,Signs_Road Names_Road,add_road,location,Location location location!
Signs,Road Names,Street,1,FALSE,Signs_Road Names_Street,Signs_Road Names_Street,add_road,location,Location location location!
Signs,Road Names,Way,2,FALSE,Signs_Road Names_Way,Signs_Road Names_Way,add_road,location,Location location location!
Van,Makes,DAF,1,FALSE,Van_Makes_DAF,Van_Makes_DAF,badge,vans_man,A vans man!
Van,Makes,IVECO,1,FALSE,Van_Makes_IVECO,Van_Makes_IVECO,badge,vans_man,A vans man!
Van,Makes,MAN,1,FALSE,Van_Makes_MAN,Van_Makes_MAN,badge,vans_man,A vans man!
Van,Makes,MERCEDES-BENZ,1,FALSE,Van_Makes_MERCEDES-BENZ,Van_Makes_MERCEDES-BENZ,badge,vans_man,A vans man!
Van,Makes,SCANIA,1,FALSE,Van_Makes_SCANIA,Van_Makes_SCANIA,badge,vans_man,A vans man!
Van,Makes,SCHMITZ,1,FALSE,Van_Makes_SCHMITZ,Van_Makes_SCHMITZ,badge,vans_man,A vans man!
Van,Makes,VOLVO,1,FALSE,Van_Makes_VOLVO,Van_Makes_VOLVO,badge,vans_man,A vans man!
Van,Other,AA/RAC,1,FALSE,Van_Other_AA/RAC,Van_Other_AA/RAC,local_shipping,other|park_mate,All the others!|You can't park there mate!
Van,Other,Amazon Prime,1,FALSE,Van_Other_Amazon Prime,Van_Other_Amazon Prime,local_shipping,other,All the others!
Van,Other,Bodyless,2,FALSE,Van_Other_Bodyless,Van_Other_Bodyless,local_shipping,other,All the others!
Van,Other,Culina,1,FALSE,Van_Other_Culina,Van_Other_Culina,local_shipping,other,All the others!
Van,Other,DHL,1,FALSE,Van_Other_DHL,Van_Other_DHL,local_shipping,other,All the others!
Van,Other,DPD,2,FALSE,Van_Other_DPD,Van_Other_DPD,local_shipping,other,All the others!
Van,Other,Eddie Stobart,1,FALSE,Van_Other_Eddie Stobart,Van_Other_Eddie Stobart,local_shipping,other,All the others!
Van,Other,Evri,1,FALSE,Van_Other_Evri,Van_Other_Evri,local_shipping,other,All the others!
Van,Other,Fast Food Truck,1,FALSE,Van_Other_Fast Food Truck,Van_Other_Fast Food,local_shipping,other|eating,All the others!|Eatings cheatin'!
Van,Other,Power (Electric/Gas),1,FALSE,Van_Other_Power (Electric/Gas),Van_Other_Power,local_shipping,other,All the others!
Van,Other,Royal Mail,1,FALSE,Van_Other_Royal Mail,Van_Other_Royal Mail,local_shipping,other,All the others!
Van,Other,Water Company,1,FALSE,Van_Other_Water Company,Van_Other_Water Company,local_shipping,other,All the others!
Van,Supermarket,Aldi,1,FALSE,Van_Supermarket_Aldi,Van_Supermarkets_Aldi,shopping_cart,little_help,Every little helps!
Van,Supermarket,ASDA,1,FALSE,Van_Supermarket_ASDA,Van_Supermarkets_ASDA,shopping_cart,little_help,Every little helps!
Van,Supermarket,Co-Op,2,FALSE,Van_Supermarket_Co-Op,Van_Supermarkets_Co-Op,shopping_cart,little_help,Every little helps!
Van,Supermarket,Iceland,1,FALSE,Van_Supermarket_Iceland,Van_Supermarkets_Iceland,shopping_cart,little_help,Every little helps!
Van,Supermarket,Lidl,1,FALSE,Van_Supermarket_Lidl,Van_Supermarkets_Lidl,shopping_cart,little_help,Every little helps!
Van,Supermarket,Marks & Spencer,1,FALSE,Van_Supermarket_Marks & Spencer,Van_Supermarkets_Marks & Spencer,shopping_cart,little_help,Every little helps!
Van,Supermarket,Morrisons,1,FALSE,Van_Supermarket_Morrisons,Van_Supermarkets_Morrisons,shopping_cart,little_help,Every little helps!
Van,Supermarket,Ocado,1,FALSE,Van_Supermarket_Ocado,Van_Supermarkets_Ocado,shopping_cart,little_help,Every little helps!
Van,Supermarket,Sainsbury’s,1,FALSE,Van_Supermarket_Sainsbury’s,Van_Supermarkets_Sainsbury’s,shopping_cart,little_help,Every little helps!
Van,Supermarket,TESCO,1,FALSE,Van_Supermarket_TESCO,Van_Supermarkets_TESCO,shopping_cart,little_help,Every little helps!
Van,Supermarket,Waitrose,1,FALSE,Van_Supermarket_Waitrose,Van_Supermarkets_Waitrose,shopping_cart,little_help,Every little helps!
Vehicle - Other,Bus & Coaches,Coach (Other),1,FALSE,Vehicle - Other_Bus & Coaches_Coach (Other),Vehicle - Other_Bus & Coaches_Coach (Other),airport_shuttle,bus_coach,Bus-ted!
Vehicle - Other,Bus & Coaches,Double Decker Bus,2,FALSE,Vehicle - Other_Bus & Coaches_Double Decker Bus,Vehicle - Other_Bus & Coaches_Double,airport_shuttle,bus_coach,Bus-ted!
Vehicle - Other,Bus & Coaches,National Express,2,FALSE,Vehicle - Other_Bus & Coaches_National Express,Vehicle - Other_Bus & Coaches_National Express,airport_shuttle,bus_coach,Bus-ted!
Vehicle - Other,Bus & Coaches,Single Decker Bus,2,FALSE,Vehicle - Other_Bus & Coaches_Single Decker Bus,Vehicle - Other_Bus & Coaches_Single,airport_shuttle,bus_coach,Bus-ted!
Vehicle - Other,Cyclists,Cyclist pushing bike,1,FALSE,Vehicle - Other_Cyclists_Cyclist pushing bike,Vehicle - Other_Cyclists_Cyclist pushing bike,pedal_bike,bike,On yer bike!
Vehicle - Other,Cyclists,Cyclist with a helmet,1,FALSE,Vehicle - Other_Cyclists_Cyclist with a helmet,Vehicle - Other_Cyclists_Cyclist helmet,pedal_bike,bike,On yer bike!
Vehicle - Other,Cyclists,Cyclist without a helmet,1,FALSE,Vehicle - Other_Cyclists_Cyclist without a helmet,Vehicle - Other_Cyclists_Cyclist no helmet,pedal_bike,bike,On yer bike!
Vehicle - Other,Cyclists,Electric Bike/Scooter,3,FALSE,Vehicle - Other_Cyclists_Electric Bike/Scooter,Vehicle - Other_Cyclists_Electric Bike,pedal_bike,bike|wavelength,On yer bike!|Same wavelength!
Vehicle - Other,Emergency Vehicles,Ambulance,2,FALSE,Vehicle - Other_Emergency Vehicles_Ambulance,Vehicle - Other_Emergency Vehicles_Ambulance,emergency,blues_twos,Blues and twos!
Vehicle - Other,Emergency Vehicles,Fire Engine,4,FALSE,Vehicle - Other_Emergency Vehicles_Fire Engine,Vehicle - Other_Emergency Vehicles_Fire,emergency,blues_twos,Blues and twos!
Vehicle - Other,Emergency Vehicles,Police Car,3,FALSE,Vehicle - Other_Emergency Vehicles_Police Car,Vehicle - Other_Emergency Vehicles_Police,emergency,blues_twos,Blues and twos!
Vehicle - Other,Flying Vehicles,Commercial Aeroplane,2,FALSE,Vehicle - Other_Flying Vehicles_Commercial Aeroplane,Vehicle - Other_Flying Vehicles_Commercial Aeroplane,flight,flying,Air today gone tomorrow!
Vehicle - Other,Flying Vehicles,Other Non-Commercial,4,FALSE,Vehicle - Other_Flying Vehicles_Other Non-Commercial,Vehicle - Other_Flying Vehicles_Other Non-Commercial,flight,flying,Air today gone tomorrow!
Vehicle - Other,Misc,Boat/Canoe/Kayak,3,FALSE,Vehicle - Other_Misc_Boat/Canoe/Kayak,Vehicle - Other_Misc_Boat,commute,,
Vehicle - Other,Misc,Broken down vehicle,2,FALSE,Vehicle - Other_Misc_Broken down vehicle,Vehicle - Other_Misc_Broken down,commute,park_mate,You can't park there mate!
Vehicle - Other,Misc,Car transporter,1,FALSE,Vehicle - Other_Misc_Car transporter,Vehicle - Other_Car Transporter,commute,,
Vehicle - Other,Misc,Caravan,1,FALSE,Vehicle - Other_Misc_Caravan,Vehicle - Other_Misc_Caravan,commute,,
Vehicle - Other,Misc,Construction Vehicle,2,FALSE,Vehicle - Other_Misc_Construction Vehicle,Vehicle - Other_Misc_Construction,commute,builder,Bob the builder!
Vehicle - Other,Misc,Horse Box,3,FALSE,Vehicle - Other_Misc_Horse Box,Vehicle - Other_Misc_Horse,commute,animals,Animal crackers!
Vehicle - Other,Misc,Motorhome,1,FALSE,Vehicle - Other_Misc_Motorhome,Vehicle - Other_Misc_Motorhome,commute,,
Vehicle - Other,Misc,Pram,3,FALSE,Vehicle - Other_Misc_Pram,Vehicle - Other_Misc_Pram,commute,,
Vehicle - Other,Misc,Taxi,1,FALSE,Vehicle - Other_Misc_Taxi,Vehicle - Other_Misc_Taxi (sign on top),commute,,
Vehicle - Other,Misc,Wheelchair,4,FALSE,Vehicle - Other_Misc_Wheelchair,Vehicle - Other_Misc_Wheelchair,commute,,
Vehicle - Other,Motorcycles,Bike: Black,1,FALSE,Vehicle - Other_Motorcycles_Bike: Black,Vehicle - Other_Motorcycles_Bike: Black,two_wheeler,bike|rainbow,On yer bike!|Over the rainbow!
Vehicle - Other,Motorcycles,Bike: Blue,2,FALSE,Vehicle - Other_Motorcycles_Bike: Blue,Vehicle - Other_Motorcycles_Bike: Blue,two_wheeler,bike|rainbow,On yer bike!|Over the rainbow!
Vehicle - Other,Motorcycles,Bike: Other,2,FALSE,Vehicle - Other_Motorcycles_Bike: Other,Vehicle - Other_Motorcycles_Bike: Other,two_wheeler,bike|rainbow,On yer bike!|Over the rainbow!
Vehicle - Other,Motorcycles,Bike: Red,2,FALSE,Vehicle - Other_Motorcycles_Bike: Red,Vehicle - Other_Motorcycles_Bike: Red,two_wheeler,bike|rainbow,On yer bike!|Over the rainbow!
Vehicle - Other,Motorcycles,Bike: Tandem,3,FALSE,Vehicle - Other_Motorcycles_Bike: Tandem,Vehicle - Other_Motorcycles_Bike: Tandem,two_wheeler,bike|rainbow,On yer bike!|Over the rainbow!
Vehicle - Other,Motorcycles,Helmet: Black,1,FALSE,Vehicle - Other_Motorcycles_Helmet: Black,Vehicle - Other_Motorcycles_Helmet: Black,sports_motorsports,bike|rainbow,On yer bike!|Over the rainbow!
Vehicle - Other,Motorcycles,Helmet: Other,1,FALSE,Vehicle - Other_Motorcycles_Helmet: Other,Vehicle - Other_Motorcycles_Helmet: Other,sports_motorsports,bike|rainbow,On yer bike!|Over the rainbow!
Vehicle - Other,Motorcycles,Helmet: White,1,FALSE,Vehicle - Other_Motorcycles_Helmet: White,Vehicle - Other_Motorcycles_Helmet: White,sports_motorsports,bike|rainbow,On yer bike!|Over the rainbow!
